t_i,t_m,t_r,t_p,i_m,i_r,i_p,m_r,m_p,r_p,thumb,index,middle,ring,pinky,label
134.2013412749664,149.40548852033515,138.75518008348374,113.1591799192624,32.802438933713454,59.53990258641679,90.13878188659973,35.11409973215888,76.21679604916491,44.204072210600685,76.90253571892151,100.71742649611338,113.86395390991831,105.11898020814318,84.09518416651456,b
133.6637572418193,148.33745312630927,135.79396157414365,111.35977729862789,31.400636936215164,57.21887800367987,88.86506625215557,34.92849839314596,76.05918747922567,43.41658669218482,78.44743462982075,102.59142264341595,114.73883387938018,105.17128885774862,84.09518416651456,b
136.56500283747664,151.08275877809487,140.24621207005913,115.83177456984762,31.622776601683793,56.22277118748239,86.97700845625813,32.69556544854363,73.10950690573696,42.80186911806539,76.2954782408499,105.30432089900205,116.52038448271615,108.16653826391968,87.14355971613737,b
132.00378782444085,145.41664278891878,135.79396157414365,110.4943437466371,30.805843601498726,58.42088667591412,87.28115489611719,34.785054261852174,73.40980860893181,42.20189569201838,80.2807573457052,103.39245620450265,115.62439189029277,108.07404868885037,87.09190547921202,b
131.21737689803132,144.22205101855957,135.14806694880988,108.67382389517726,30.23243291566195,57.3149195236284,87.31551981177229,33.83784863137726,73.87827826905551,43.829214001622255,80.8084154033477,103.39245620450265,114.6298390472568,108.11567878897121,86.14522621712709,b
133.64505228402584,148.16544806398016,139.44532978913278,113.6001760562016,30.0,57.42821606144492,87.92041856133307,34.785054261852174,75.43208866258443,44.40720662234904,76.11832893594026,103.58571330062848,115.97413504743201,109.16501271011697,87.20665112249179,b
136.0624856453828,151.33076356114773,141.8767070381886,115.87061750072795,29.832867780352597,56.568542494923804,86.33075929238663,34.785054261852174,74.81310045707235,43.60045871318328,73.54590403278758,102.70345661174214,116.1077086157504,109.37092849564732,87.46427842267951,b
134.34656675925888,150.0133327407934,141.59802258506295,116.72617529928752,29.206163733020468,52.46903848937962,82.87339742040264,31.016124838541646,71.7007670809734,43.60045871318328,73.68174807915459,103.4842983258813,116.96580696938743,110.45361017187261,88.56635930193812,b
135.34031180694095,152.029602380589,144.3675863897433,119.47384651043926,28.42534080710379,50.48762224545735,81.34494452638098,30.083217912982647,71.58910531638176,44.40720662234904,70.178344238091,104.38869670610895,117.83462988442744,111.44954015158609,89.56003573022959,b
130.6981254647518,147.0136048126159,139.05754204644924,115.97413504743201,29.206163733020468,50.48762224545735,82.87339742040264,29.154759474226502,71.7007670809734,44.82186966202994,73.17103251970687,102.39628899525607,116.61903789690601,111.36426715962351,90.27181176868004,b
130.6981254647518,149.03019828209315,142.20056258679148,117.72000679578642,31.240998703626616,51.97114584074513,82.21921916437786,28.792360097775937,70.9365914038728,45.0,72.24956747275377,102.17631819555841,116.3486140871476,111.22050170719426,89.27485648266257,b
129.71121771072848,147.05441169852742,141.4390328021229,118.20744477400736,31.400636936215164,52.952809179494906,82.86132994346639,28.460498941515414,69.65629906907199,44.204072210600685,77.02596964660685,104.30723848324239,117.42657280190033,112.28535078094559,91.44397191723465,b
135.79396157414365,152.0526224699857,144.5856147754679,120.83045973594572,31.622776601683793,54.45181356024793,84.75848040166836,30.083217912982647,70.9365914038728,43.60045871318328,75.0,108.2266141020775,119.33985084622823,113.21660655575224,91.35097153287424,b
131.40015220691336,147.0136048126159,140.24621207005913,123.94353553130554,32.449961479175904,55.57877292636101,86.34813257969161,29.732137494637012,68.5054742338158,40.311288741492746,79.22752047110903,109.77249200050075,119.70797801316336,112.44554237496477,95.42536350467836,b
124.45882853377658,147.05441169852742,140.46351839534705,119.07980517283357,33.24154027718932,51.92301994298868,79.30952023559341,28.792360097775937,69.02897942168927,42.638011210655684,81.88406438373708,104.47966309287182,120.81390648431164,113.7453295744489,93.05912099305473,b
127.27922061357856,148.00337833982033,140.81193131265547,115.41230437002807,29.068883707497267,47.53945729601885,75.8946638440411,28.792360097775937,70.178344238091,44.40720662234904,78.77182237323191,106.38138934982942,123.17873193047572,116.96580696938743,94.36630754670864,b
129.86916493148019,151.08275877809487,143.75326083258076,118.07201192492656,29.732137494637012,44.64302857109943,73.05477397131553,25.079872407968907,67.20863039818622,44.40720662234904,74.81310045707235,105.23307464861035,120.81390648431164,115.11733144926528,91.59148432032315,b
124.67958934805648,147.2175261305528,138.97481786280562,114.9086593777858,31.144823004794873,47.29693436154187,77.4919350642375,27.730849247724095,71.449282711585,45.803929962395145,77.92945527847606,101.31633629380802,118.82760622010359,110.0272693471941,86.31338250816034,b
122.58874336577564,143.17122615944868,135.5912976558599,110.78808600206071,28.319604517012593,44.14748010928823,74.09453421137081,26.40075756488817,69.31089380465383,45.221676218380054,78.91767862779544,99.40824915468535,115.26057435220423,108.50345616615168,84.92938243034621,b
123.79418403139947,143.0873858870865,134.73306943731373,106.47065323364932,27.586228448267445,41.97618372363071,70.26378868236469,24.596747752497688,66.52818951391959,44.41846462902562,78.63841300535,99.24716620639605,113.9912277326637,106.53168542738823,83.93449827097318,b
129.75746606650424,149.03019828209315,141.23030836190935,114.96521212958292,26.248809496813376,40.26164427839479,67.77905281132217,24.166091947189145,64.35060217278468,42.43819034784589,73.33484846919642,99.08077512817509,113.86395390991831,109.32977636490436,88.29496021857646,b
126.01983970788092,146.05478424207814,138.27870407260838,112.72976536833562,29.0,42.44997055358225,68.00735254367721,23.259406699226016,62.22539674441618,41.048751503547585,77.52418977325722,99.32270636667126,114.85643212288984,109.48972554536796,89.49860334105779,b
131.10682667199293,150.0133327407934,140.73023839957068,112.92475370794483,27.586228448267445,40.024992192379,66.30987860040162,22.825424421026653,62.289646009589745,41.340053217188775,73.24616030891995,100.17983829094555,114.73883387938018,109.48972554536796,88.76936408468859,b
135.34031180694095,154.01298646542764,145.12063946937388,117.39250401963491,26.248809496813376,38.3275357934736,64.62197768561404,22.360679774997898,61.5223536610881,41.048751503547585,71.17583859709698,101.1236866416568,115.84903970253703,109.32977636490436,88.29496021857646,b
135.34031180694095,154.02921800749363,145.12063946937388,118.68024266911489,25.612496949731394,38.3275357934736,65.19202405202648,23.259406699226016,62.24146527838174,40.80441152620633,71.34423592694787,101.17806086301516,114.9826073804208,108.50345616615168,89.26925562588724,b
134.08206442324789,153.0130713370593,145.0,119.9208072020865,27.586228448267445,42.20189569201838,71.16881339463234,24.166091947189145,65.11528238439882,42.80186911806539,74.33034373659252,101.40019723846694,114.9826073804208,108.34205093129813,87.66413177577246,b
134.6291201783626,156.05127362504928,148.29699929533302,120.7683733433551,27.80287754891569,40.80441152620633,69.6419413859206,24.166091947189145,67.17886572427373,45.221676218380054,71.56814934033156,100.31948963187563,116.2497311824849,111.00450441310929,87.80091115700337,b
128.56126943990557,152.11837495845134,145.91093173576817,120.7683733433551,30.0,43.657759905886145,71.16881339463234,24.698178070456937,67.26812023536856,45.0,75.69015788066504,98.32598842625484,116.2497311824849,110.81967334368028,87.55569655939013,b
125.4830665866913,147.2175261305528,142.414886862294,119.20151005754919,29.068883707497267,44.27188724235731,74.33034373659252,24.351591323771842,68.11754546370561,46.22769732530488,80.36168241145776,100.40418317978589,115.11733144926528,110.47624178980746,87.66413177577246,b
124.32618388738553,146.4923206178399,140.4314779527724,119.8874472161285,30.4138126514911,45.60701700396552,75.28612089887484,25.079872407968907,67.35725647619564,44.04543109109048,80.049984384758,102.3132444994293,116.72617529928752,110.0272693471941,88.11923740024082,b
123.58397954427588,142.22517358048822,138.00362314084367,116.61903789690601,27.586228448267445,46.32493928760188,75.58438992278762,26.248809496813376,66.84309986827361,43.41658669218482,82.56512580987206,102.3132444994293,113.9912277326637,108.04628637764465,86.49277426467485,b
119.20570456148481,140.60227594174995,136.12494260788506,117.04699910719626,29.0,45.60701700396552,74.04052944165107,25.632011235952593,66.06814663663572,42.638011210655684,89.73850901368932,103.39245620450265,116.96580696938743,109.03669107231748,87.29833904490967,b
117.15374513859982,137.5245432641025,133.9290857132983,111.77208953938367,26.90724809414742,43.68065933568311,72.11102550927978,25.298221281347036,66.60330322138685,44.40720662234904,91.21951545584969,104.12012293500234,115.84903970253703,111.01801655587259,86.49277426467485,b
120.26637102698326,143.34922392534952,139.21566003866087,117.47765745025733,29.206163733020468,44.598206241955516,70.60453243241541,25.298221281347036,65.29931086925804,42.80186911806539,81.58431221748455,98.32598842625484,114.12712210513327,110.16805344563369,89.62700485902673,b
127.76932339180638,150.00333329629711,143.56183336806478,119.85407794480753,27.459060435491963,43.32435804486894,70.8801805866774,27.51363298439521,68.24954212300622,43.41658669218482,76.53103945458993,99.24716620639605,116.40017182117903,110.16805344563369,89.26925562588724,b
131.84839779079607,152.08221460775746,144.3918280236108,119.10079764636339,27.80287754891569,43.965895873961216,73.08214556237385,26.570660511172846,68.24954212300622,44.04543109109048,74.00675644831355,101.24228365658294,116.1077086157504,110.16805344563369,88.95504482602435,b
138.0507153186828,157.00318468107582,147.95945390545344,124.8118584109699,25.612496949731394,41.97618372363071,74.0,27.313000567495326,69.65629906907199,43.93176527297759,69.02897942168927,103.12128781197411,116.96580696938743,110.0272693471941,89.80534505250787,b
137.6117727521886,154.0811474515945,144.3918280236108,118.59595271340417,24.08318915758459,41.593268686170845,75.39230729988306,27.313000567495326,70.9365914038728,45.45327270945405,72.06247289678588,102.07840124139877,114.85643212288984,107.91200118615167,87.69264507357501,b
139.08630414242805,153.11760186209813,143.4015341619468,118.18629362155326,24.08318915758459,44.28317965096906,77.62087348130012,28.231188426986208,70.2922470831599,44.04543109109048,72.11102550927978,104.17293314484334,113.86395390991831,106.7941945987702,86.70063436907483,b
137.7679207943562,152.0526224699857,143.69411957348845,119.01260437449471,24.08318915758459,44.40720662234904,77.25283166331187,27.85677655436824,69.65629906907199,44.04543109109048,71.02816342831905,103.1746092796091,113.0,106.7941945987702,86.70063436907483,b
137.93114224133723,153.08167754502824,144.53373308677806,119.50732195141852,24.758836806279895,44.553338819890925,76.89603370785778,27.85677655436824,69.65629906907199,44.04543109109048,69.06518659932803,102.17631819555841,112.8716084761797,105.80170130957252,84.71717653463199,b
136.8941196691808,151.21177202850313,141.1523999087511,114.63420083029322,26.248809496813376,46.389654018972806,79.47955712005447,28.231188426986208,70.9365914038728,44.82186966202994,70.25667228100119,101.40019723846694,112.00892821556681,104.80935072788114,82.73451516749222,b
135.36617007214173,149.33519344079613,137.81872151489435,114.38968484964018,26.248809496813376,45.27692569068709,77.4919350642375,27.730849247724095,68.24954212300622,41.773197148410844,71.449282711585,100.31948963187563,110.8873302050329,102.82509421342633,83.72574275573791,b
136.0624856453828,149.4824404403407,138.52075656738234,114.23221962301179,27.018512172212592,45.39823785126467,77.1621668954417,26.40075756488817,66.84309986827361,41.773197148410844,72.69112738154499,98.32598842625484,108.90362712049586,101.96568050084302,82.87339742040264,b
138.07968713753664,154.26276284314372,141.7956275771577,119.03780911962384,27.586228448267445,44.40720662234904,75.8946638440411,27.294688127912362,67.47592163134935,41.036569057366385,70.45565981523414,99.24716620639605,111.75866856758807,101.96568050084302,83.72574275573791,b
138.6542462386205,155.15798400340216,144.25671561490648,122.00409829181969,27.586228448267445,46.52956049652737,76.53757247260981,28.635642126552707,67.62396025078685,40.36087214122113,70.25667228100119,100.31948963187563,111.87939935484101,103.69667304209909,85.70880934886448,b
143.37712509323097,162.01234520862909,152.0690632574555,130.6789960169575,31.89043743820395,51.78802950489621,82.96987405076617,29.546573405388315,70.60453243241541,42.44997055358225,67.02984409947557,103.58571330062848,116.84177335182824,107.56393447619885,88.36288813749809,b
145.71547618561317,165.0,154.35349040433132,131.4838393111488,35.608987629529715,60.530983801686226,89.56003573022959,34.92849839314596,74.65252842335616,42.01190307520001,66.06814663663572,103.69667304209909,116.61903789690601,105.07616285342742,84.09518416651456,b
146.01369798755184,163.00306745579974,153.7693077307692,127.534309109353,40.8166632639171,72.3394774656273,99.62429422585637,39.56008088970496,78.74642849044012,43.56604182158393,67.36467917239716,103.9471019317037,115.35163631262454,105.01904589168576,81.00617260431454,b
146.4923206178399,164.00304875214974,154.7384890710776,128.50291825480073,43.04648650006177,74.43117626371358,103.4456378974,39.56008088970496,80.91971329657564,45.48626166217664,65.49045732013177,101.96568050084302,114.21471008587291,103.04368005850722,79.02531240052139,b
147.52626884728022,163.02760502442524,155.24174696260025,129.65338406690356,47.853944456021594,80.39900496896712,111.40017953306898,39.21734310225516,82.46211251235322,47.43416490252569,63.63961030678928,101.6070863670443,112.11155159036913,103.1746092796091,79.22752047110903,b
146.4547711752676,162.01234520862909,153.3101431738944,130.92364186807515,50.08991914547278,83.38465086573187,117.881296226331,40.496913462633174,86.40023148117139,49.040799340956916,62.64982043070834,99.04039579888602,110.11357772772621,101.17806086301516,78.77182237323191,b
147.6787053031005,161.0,152.31546211727817,131.2288078129189,51.478150704935004,83.38465086573187,120.5404496424333,38.27531841800928,86.02325267042627,50.24937810560445,61.0,97.51410154434076,108.16653826391968,99.08077512817509,78.91767862779544,b
147.05441169852742,161.00310556011024,151.10923201446033,131.2288078129189,51.894122981316485,83.38465086573187,121.27654348636426,38.62641583165593,86.83893136145792,50.20956084253277,61.814237842102365,97.74456506629922,109.16501271011697,99.08077512817509,79.07591289387686,b
147.6787053031005,163.02760502442524,154.02921800749363,131.88252348207476,49.64876634922564,82.60750571225353,118.12705024675762,40.162171256046406,86.83893136145792,49.57822102496216,59.22837157984339,96.54014708917737,109.22453936730518,101.1236866416568,78.91767862779544,b
144.31216164966833,158.05062480104277,148.70776711389354,128.2809416865966,52.32590180780452,84.5931439302264,119.64113005150027,39.21734310225516,84.87638069569178,48.104053883222775,64.53681120105021,96.77293009927931,108.16653826391968,99.18165152889924,80.06247560499239,b
143.5687988387449,160.0,151.83214415926557,130.38404810405297,51.884487084291386,84.71717653463199,118.87808881370864,40.162171256046406,86.02325267042627,48.91829923454004,64.6297145282261,98.48857801796105,111.16204388189342,101.24228365658294,79.07591289387686,b
142.33762678926468,160.0124995117569,152.34500319997372,132.01893803541975,50.11985634456667,82.73451516749222,117.90250209389112,40.162171256046406,86.83893136145792,49.57822102496216,62.289646009589745,98.2700361249552,111.16204388189342,101.24228365658294,79.2464510246358,b
143.58969322343438,160.0,152.80052355931247,131.46862743635836,48.76474136094644,81.74350127074322,118.12705024675762,39.84971769034255,87.65842800324451,50.99019513592785,63.63961030678928,101.20276676059801,113.21660655575224,104.17293314484334,81.39410298049853,b
145.2067491544384,160.04999218994044,152.6106156202772,131.18688958886096,50.566787519082126,83.38465086573187,118.84864324004712,39.21734310225516,85.80209787645055,49.678969393496885,62.80127387243033,103.16006979447037,113.07077429645558,103.31021246711285,79.42921376924235,b
148.08105888330215,162.02777539668932,154.27572718998928,131.76494222667878,49.24428900898052,82.29823813423954,117.17508267545622,39.21734310225516,85.0,49.040799340956916,61.0,101.78899744078434,112.04017136723775,103.39245620450265,79.42921376924235,b
146.7310464761974,159.0,149.8966310495336,125.93649193144932,51.07837115648854,85.21150157109074,119.64113005150027,40.496913462633174,86.21484790916237,49.20365840057018,63.60031446463138,100.80674580602232,111.01801655587259,101.59724405711013,78.64477096412705,b
144.84474446799925,157.00318468107582,148.48905683584903,124.80785231707178,48.84669896727925,84.1486779456457,118.00423721205946,41.43669871020132,86.21484790916237,48.60041152089147,61.1310068623117,99.6393496566492,109.04127658827184,100.60318086422517,76.48529270389177,b
144.22205101855957,155.00322577288512,144.30869689661813,122.64175471673585,50.695167422546305,83.09632964216891,117.44360348695028,39.0,83.40863264674707,46.861498055439924,60.08327554319921,96.88137075826292,107.01868995647442,97.51410154434076,77.6659513557904,b
146.10954794263105,156.01281998605114,145.7840869230932,122.4499897917513,49.39635614091387,81.09870529176159,115.80155439371269,37.69615364994153,82.61961026293939,47.634021455258214,58.872744118140105,97.86214794290998,108.01851693112621,99.32270636667126,78.26237921249263,b
142.9475428260311,153.05227865013967,141.9929575718458,116.76472069936193,46.61544808322666,76.10519036176179,106.90182411914213,35.84689665786984,77.33692520394123,44.40720662234904,61.84658438426491,97.49358953285082,108.01851693112621,99.24716620639605,76.6550715869472,b
135.72398461583714,147.08500943332058,134.16407864998737,109.5673308974897,38.01315561749642,63.0317380372777,93.637599285757,32.64965543462902,72.91776189653656,42.20189569201838,67.4166151627327,95.524865872714,107.07474025184464,97.02061636580135,76.10519036176179,b
129.1200991325518,143.42245291445826,130.11533345459327,104.78549517943789,31.400636936215164,53.23532661682466,82.87339742040264,31.304951684997057,70.83784299369935,41.400483088968905,72.2357252334328,93.04837451562494,107.11675872616759,98.00510190801293,78.05767098754612,b
128.57682528356344,142.28492541376264,129.2594290564522,103.46980235798269,30.805843601498726,52.15361924162119,80.4114419718985,30.4138126514911,68.62215385719105,40.22437072223753,72.80109889280519,94.02127418834527,107.07474025184464,98.00510190801293,78.00640999302557,b
130.77079184588584,144.4195277654653,131.10682667199293,105.84894897919393,30.0,52.15361924162119,80.05623023850174,31.304951684997057,68.6804193347711,39.408120990476064,71.69379331573968,95.00526301210897,107.07474025184464,98.02040603874276,79.02531240052139,b
131.93938001976514,145.2205219657332,134.21251804507656,109.38464243210744,29.410882339705484,50.24937810560445,78.77182237323191,28.635642126552707,66.60330322138685,40.0,70.9365914038728,96.00520819205592,108.04165863221463,101.00495037373169,82.02438661763951,b
132.00378782444085,148.08443537387717,136.4734406395618,113.3181362359971,29.832867780352597,48.373546489791295,77.1621668954417,28.178005607210743,66.60330322138685,39.824615503479755,68.35202996254024,97.0,111.01801655587259,103.00485425454472,84.0535543567314,b
131.40015220691336,147.00340132119393,136.94524453225822,112.80514172678478,30.0,48.373546489791295,75.61084578286372,26.832815729997478,64.38167441127949,39.408120990476064,70.57619995437555,97.04638066409278,110.00454536063498,103.04368005850722,84.0535543567314,b
133.18032887780387,148.0,135.95955280891445,111.48542505637228,29.410882339705484,47.095647357266465,74.84650960465692,26.92582403567252,64.35060217278468,38.8329756778952,70.00714249274856,97.25224933131366,109.07336980216573,99.12618221237011,80.09993757800315,b
131.03434664239754,146.00342461736986,133.82077566656082,107.93516572461452,29.410882339705484,45.09988913511872,72.49827584156743,25.238858928247925,63.0317380372777,39.11521443121589,68.42514157822401,92.5418824100742,105.23307464861035,96.13012014972206,77.1621668954417,b
133.18032887780387,146.00342461736986,134.97407158413796,107.93516572461452,29.154759474226502,47.042533945356304,74.24957912338628,25.553864678361276,63.0317380372777,39.44616584663204,66.64833081180653,93.34345183246653,104.17293314484334,97.18538984847466,78.10249675906654,b
133.98880550254935,147.0,136.94524453225822,109.77249200050075,27.459060435491963,46.09772228646444,72.91776189653656,25.942243542145693,62.96824596572466,39.44616584663204,66.64833081180653,93.34345183246653,105.07616285342742,99.12618221237011,78.10249675906654,b
131.40015220691336,145.01379244747721,135.4843164355196,108.07867504739313,28.0178514522438,45.27692569068709,72.09022125087424,24.596747752497688,62.24146527838174,39.96248240537617,68.0,92.26592003551474,105.07616285342742,99.08077512817509,78.05767098754612,b
130.8166656049603,144.05554484295286,134.21251804507656,107.33592129385204,28.0178514522438,45.27692569068709,71.69379331573968,24.596747752497688,61.5223536610881,39.11521443121589,68.0,91.19758768739445,103.04368005850722,97.04638066409278,77.05841939723393,b
129.07362240210043,142.12670403551894,131.10682667199293,103.81714694596457,27.202941017470888,45.17742799230607,71.17583859709698,25.942243542145693,62.24146527838174,38.58756276314948,70.21395872616783,92.19544457292888,104.01922899156675,96.04686356149273,76.02631123499285,b
128.5496013218244,141.1736519326464,129.98846102635417,102.52804494381037,28.0178514522438,46.17358552246078,72.09022125087424,25.942243542145693,62.24146527838174,38.58756276314948,72.00694410957877,92.13576938409967,103.01941564578979,96.08329719571451,76.05918747922567,b
129.52219886953742,142.12670403551894,129.86916493148019,102.88342918079665,28.844410203711913,45.09988913511872,73.40980860893181,24.698178070456937,62.96824596572466,39.66106403010388,72.00694410957877,93.13431161500041,105.04284840006957,97.02061636580135,78.05767098754612,b
132.7742444904131,146.03081866510234,134.21251804507656,107.15409464878138,28.844410203711913,45.09988913511872,74.73285756613352,24.698178070456937,64.38167441127949,41.048751503547585,69.31810730249349,96.13012014972206,107.07474025184464,100.04498987955368,79.1012010022604,b
131.21356637177422,146.0,135.79396157414365,109.2520022699813,29.410882339705484,46.2709412050371,73.92563831310488,25.059928172283335,63.655321851358195,40.496913462633174,70.26378868236469,97.18538984847466,109.1146186356347,102.12247548899312,80.15609770940699,b
132.67252918370102,147.0136048126159,136.94524453225822,110.98198051936178,28.0178514522438,44.181444068749045,73.40980860893181,24.186773244895647,63.655321851358195,41.048751503547585,68.94200461257273,96.33275663033837,107.16809226630845,100.12492197250393,80.30566605165541,b
130.39171752837677,146.08559134972896,133.55523202031435,107.35455276791944,29.410882339705484,45.044422518220834,72.44998274671983,25.80697580112788,63.89053137985315,39.44616584663204,67.97793759742936,92.77930803794561,105.38500842150178,95.33624704172071,76.23647421018367,b
133.6600164596728,147.0136048126159,135.95955280891445,108.85311203635843,27.459060435491963,44.04543109109048,71.55417527999327,24.698178070456937,62.369864518050704,39.44616584663204,66.73080248281148,93.7709976485267,105.30432089900205,97.25224933131366,77.31752712031083,b
133.18032887780387,147.0,136.4734406395618,109.00458705944443,28.844410203711913,44.181444068749045,71.58910531638176,23.323807579381203,61.61980201201558,39.96248240537617,66.37017402418047,93.43446901438462,106.16967551989597,100.12492197250393,79.1580697086532,b
129.0658746532173,143.0034964607509,131.84839779079607,105.19030373565806,28.844410203711913,45.09988913511872,72.91776189653656,24.698178070456937,63.0317380372777,39.96248240537617,69.35416353759881,93.43446901438462,104.23531071570709,97.25224933131366,77.31752712031083,b
130.41855696180662,145.01379244747721,134.35028842544403,106.4048871058092,28.600699292150182,44.28317965096906,70.26378868236469,24.186773244895647,61.61980201201558,39.44616584663204,67.7421582177598,92.34717104492157,106.1178590059185,99.12618221237011,78.10249675906654,b
128.65457628860312,143.0034964607509,133.3604139165742,105.84894897919393,30.23243291566195,45.39823785126467,71.69379331573968,22.825424421026653,60.876925020897694,39.96248240537617,68.09552114493287,91.26883367283708,104.17293314484334,98.12746812182611,77.1621668954417,b
127.12198865656563,140.089257261219,129.98846102635417,104.75208828467335,28.0178514522438,44.28317965096906,70.00714249274856,23.706539182259394,59.39696961966999,37.44329045369811,69.83552104767315,90.19977827023745,102.07840124139877,96.08329719571451,78.10249675906654,b
126.84636376341263,139.29106216839614,128.76334882255898,100.90094152187085,27.202941017470888,45.27692569068709,70.77428911688199,25.495097567963924,61.5223536610881,38.58756276314948,72.069410986909,90.27181176868004,101.01980003939822,96.08329719571451,76.05918747922567,b
128.3199127181748,141.12760183606892,130.11533345459327,103.24727599312246,28.0178514522438,46.17358552246078,73.00684899377592,25.942243542145693,62.93647591023825,39.11521443121589,71.55417527999327,92.13576938409967,103.01941564578979,97.082439194738,78.05767098754612,b
132.9812016790343,146.03081866510234,134.35028842544403,108.46197490364999,29.68164415931166,47.095647357266465,76.15773105863909,25.553864678361276,64.35060217278468,40.22437072223753,68.42514157822401,95.13148795220224,106.07544484940895,98.12746812182611,79.22752047110903,b
131.03434664239754,146.00342461736986,134.16407864998737,110.07270324653611,29.410882339705484,47.095647357266465,74.84650960465692,26.92582403567252,64.35060217278468,38.8329756778952,68.94200461257273,95.1892851112981,108.11567878897121,99.24716620639605,80.30566605165541,b
133.82077566656082,148.03040228277433,135.51752654177244,110.92339699089638,29.68164415931166,48.010415536631214,76.96752561957543,27.459060435491963,65.79513659838392,39.66106403010388,67.62396025078685,97.25224933131366,108.16653826391968,99.24716620639605,79.40403012442127,b
137.48090776540573,150.05332385522155,140.03570973148243,114.03946685248927,33.54101966249684,55.036351623268054,83.773504164503,28.178005607210743,67.17886572427373,41.340053217188775,64.07807737440318,96.04686356149273,106.16967551989597,98.32598842625484,76.4198926981712,b
138.4629914453678,154.01298646542764,143.56183336806478,116.73045875006231,33.28663395418648,53.23532661682466,83.00602387778854,28.178005607210743,69.29646455628166,43.266615305567875,59.50630218724736,94.0,108.01851693112621,101.07917688624102,79.22752047110903,b
138.27870407260838,152.08221460775746,143.39107364128355,118.1185844818672,34.0,56.142675390472796,87.09190547921202,28.635642126552707,70.03570517957252,43.829214001622255,58.18934610390462,95.04735661763561,106.00471687618433,99.08077512817509,77.31752712031083,b
137.6735268670052,152.029602380589,143.17821063276352,117.64777940955791,34.48187929913333,57.21887800367987,87.66413177577246,29.546573405388315,70.76722405181653,43.829214001622255,58.82176467941097,95.13148795220224,107.00467279516349,100.07996802557443,78.23042886243178,b
137.10215169719257,152.0131573252789,142.97202523570826,117.64777940955791,35.84689665786984,58.309518948453004,89.19641248391103,29.546573405388315,71.50524456289902,44.40720662234904,59.77457653551382,95.25754563287887,107.01868995647442,101.04454463255303,79.1580697086532,b
136.12494260788506,151.00331122197287,141.79210133149166,117.18361660232202,34.9857113690718,57.3149195236284,87.92041856133307,29.546573405388315,70.83784299369935,43.60045871318328,59.77457653551382,94.19129471453293,106.01886624558857,99.02019995940222,79.1580697086532,b
135.14806694880988,150.00333329629711,139.83204210766573,116.76472069936193,34.9857113690718,57.21887800367987,88.86506625215557,29.966648127543394,71.58910531638176,43.41658669218482,63.324560795950255,96.13012014972206,108.01851693112621,99.02019995940222,79.1580697086532,b
135.14806694880988,150.00333329629711,140.03570973148243,116.36150566231085,34.9857113690718,58.215118311311535,90.13878188659973,30.870698080866262,73.0,44.204072210600685,63.788713735268246,97.18538984847466,108.04165863221463,100.0199980003999,79.1580697086532,b
61.032778078668514,68.4470598345904,65.92419889539804,50.24937810560445,10.295630140987,10.63014581273465,16.1245154965971,3.605551275463989,19.235384061671343,16.15549442140351,52.49761899362675,83.95236744726142,91.98369420718001,87.36131867136622,69.85699678629192,c
63.13477647065839,72.47068372797375,67.60177512462228,51.31276644267,9.486832980505138,4.47213595499958,12.36931687685298,5.0990195135927845,21.840329667841555,16.76305461424021,51.97114584074513,89.02246907382428,98.95453501482385,91.48223871331527,71.16881339463234,c
64.66065264130884,73.824115301167,70.32780389006896,57.14017850864661,10.04987562112089,6.082762530298219,7.615773105863909,4.0,17.46424919657298,13.601470508735444,52.839379254491625,89.49301648732151,98.49365461794989,93.00537618869137,74.67261881037788,c
57.697486947006624,67.35725647619564,64.76109943476871,50.08991914547278,12.649110640673518,14.866068747318506,22.090722034374522,6.082762530298219,22.80350850198276,17.69180601295413,57.8013840664737,83.48652585896721,93.60555539069249,88.3911760301898,70.2353187506115,c
59.50630218724736,70.21395872616783,69.3757882838098,56.089214649520635,13.601470508735444,14.7648230602334,14.035668847618199,3.0,15.620499351813308,13.892443989449804,54.56189146281496,80.99382692526635,90.75791976461338,86.92525524840292,70.49113419430843,c
60.30754513325841,70.32780389006896,70.21395872616783,57.271284253105414,15.524174696260024,18.788294228055936,16.15549442140351,4.47213595499958,14.212670403551895,13.038404810405298,53.25410782277739,79.30952023559341,89.19641248391103,85.61541917201598,69.6419413859206,c
62.289646009589745,72.94518489934754,74.79304780526061,64.41273166075166,15.132745950421556,19.6468827043885,16.278820596099706,5.0,10.770329614269007,10.63014581273465,49.20365840057018,77.07788269017254,87.31551981177229,85.61541917201598,70.32780389006896,c
63.12685640834652,74.79304780526061,77.82673062643708,66.64082832618455,17.46424919657298,21.587033144922902,16.97056274847714,4.123105625617661,9.433981132056603,11.40175425099138,51.40038910358559,78.54934754662193,90.13878188659973,88.60022573334675,71.55417527999327,c
64.20280367709809,76.05918747922567,76.92203845452875,65.30696746902278,16.278820596099706,18.681541692269406,13.601470508735444,2.8284271247461903,11.313708498984761,11.661903789690601,52.20153254455275,81.59656855530139,94.64142856064674,90.75791976461338,73.348483283569,c
63.28506932918696,77.07788269017254,78.54934754662193,64.51356446515724,17.26267650163207,19.4164878389476,13.892443989449804,2.23606797749979,13.45362404707371,14.422205101855956,53.150729063673246,83.5224520712844,97.98469268207153,94.5568612000208,75.64390259630977,c
